objtype;Navn;egenskapsId;navn;viktighet
29;Strøsandkasse;10366;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
29;Strøsandkasse;1519;Produsent;OPSJONELL
29;Strøsandkasse;1442;Produktnavn;OPSJONELL
29;Strøsandkasse;1479;Leverandør;OPSJONELL
29;Strøsandkasse;11558;Tilleggsinformasjon;OPSJONELL
29;Strøsandkasse;12115;Prosjektreferanse;BETINGET
29;Strøsandkasse;12281;ProsjektInternObjekt_ID;BETINGET
29;Strøsandkasse;5822;Eier;BETINGET
29;Strøsandkasse;9148;Vedlikeholdsansvarlig;BETINGET
29;Strøsandkasse;4737;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;1111;Type prosjekt;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;1071;Navn;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;8752;Beskrivelse;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;12021;Status;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;2031;Dato byggestart;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;2032;Dato ferdigstilt;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;12702;Dato trafikkåpning;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;11871;Medfører vegnettsendring;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;12686;Digitalt navigerbart vegnett, dato Ok;BETINGET
30;Veganlegg;11876;Kategori 1, dato grunnlag levert;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;12147;Kategori 1, dato OK i NVDB;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;11877;Kategori 2, dato OK;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;11880;Kategori 3, leveranse;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;11879;Merknad dataleveranse;OPSJONELL
30;Veganlegg;12148;Datafangstprosjekt;OPSJONELL
30;Veganlegg;11881;Link til prosjektinformasjon;BETINGET
30;Veganlegg;11882;Arkivreferanse;OPSJONELL
30;Veganlegg;12056;FKB data levert dato;OPSJONELL
30;Veganlegg;12155;Tilleggsinformasjon;OPSJONELL
30;Veganlegg;11870;Prosjektreferanse;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;12450;Relevant for Ekomportalen;OPSJONELL
30;Veganlegg;11869;Eier;PÅKREVD_IKKE_ABSOLUTT
30;Veganlegg;12591;Gjennomføringsavtale;OPSJONELL
30;Veganlegg;12606;Gjennomføringsavtale med;OPSJONELL
30;Veganlegg;13065;Kvalitet tidspunkt;OPSJONELL
30;Veganlegg;13066;kvalitet plassering;OPSJONELL
30;Veganlegg;4738;Geometri, flate;BETINGET
37;Vegkryss;220426;Assosierte Kommentar;IKKE_SATT
37;Vegkryss;220668;Assosierte Trafikkøy;IKKE_SATT
37;Vegkryss;221409;Assosierte Dokumentasjon;IKKE_SATT
37;Vegkryss;1114;Type;PÅKREVD_IKKE_ABSOLUTT
37;Vegkryss;1073;Navn;BETINGET
37;Vegkryss;7822;Kryssnummer;BETINGET
37;Vegkryss;1789;Antall armer i rundkjøring;BETINGET
37;Vegkryss;1792;Rundkjøring, indre diameter;OPSJONELL
37;Vegkryss;1791;Rundkjøring, ytre diameter;BETINGET
37;Vegkryss;2080;Kanalisering sekundærveger;PÅKREVD_IKKE_ABSOLUTT
37;Vegkryss;1788;Kanalisering primærveg;PÅKREVD_IKKE_ABSOLUTT
37;Vegkryss;5512;Merknad;OPSJONELL
37;Vegkryss;9548;Cube-tilknytning;BETINGET
37;Vegkryss;12680;Valideringsdato (test);OPSJONELL
37;Vegkryss;12681;Valideringskode (test);OPSJONELL
37;Vegkryss;10395;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
37;Vegkryss;11479;Prosjektreferanse;BETINGET
37;Vegkryss;12282;ProsjektInternObjekt_ID;BETINGET
37;Vegkryss;11959;Eier;BETINGET
37;Vegkryss;11994;Vedlikeholdsansvarlig;BETINGET
37;Vegkryss;4744;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;220128;Assosierte Bygning;IKKE_SATT
39;Rasteplass;220129;Assosierte Lekeapparat;IKKE_SATT
39;Rasteplass;220131;Assosierte Utemøbler;IKKE_SATT
39;Rasteplass;220135;Assosierte Toalettanlegg;IKKE_SATT
39;Rasteplass;220139;Assosierte Renovasjon;IKKE_SATT
39;Rasteplass;220178;Assosierte Service;IKKE_SATT
39;Rasteplass;220350;Assosierte Kommentar;IKKE_SATT
39;Rasteplass;220580;Assosierte Tilstand/skade FU, strekning;IKKE_SATT
39;Rasteplass;220611;Assosierte Grøntanlegg;IKKE_SATT
39;Rasteplass;220830;Assosierte Stativ for turistinfo;IKKE_SATT
39;Rasteplass;220938;Assosierte Parkeringsområde;IKKE_SATT
39;Rasteplass;221410;Assosierte Dokumentasjon;IKKE_SATT
39;Rasteplass;221690;Assosierte Tilstand/skade, strekning;IKKE_SATT
39;Rasteplass;221946;Assosierte Gangadkomst;IKKE_SATT
39;Rasteplass;222025;Assosierte Taktile indikatorer;IKKE_SATT
39;Rasteplass;1074;Navn;BETINGET
39;Rasteplass;2036;Type;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;1805;Antall oppstillingspl. små kjt.;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;1816;Antall oppstillingspl. store kjt.;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;9415;Antall oppstillingspl. forflytningshemmede;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;12843;Antall oppstillingspl. med lading, små kjt.;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;12844;Antall oppstillingspl. med lading, store kjt.;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;1355;Areal, totalt;BETINGET
39;Rasteplass;8766;Areal, kjørbart;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;9416;Areal, belyst;OPSJONELL
39;Rasteplass;1773;Kjøretøytype, dimensjonerende;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;2037;Lovlig adkomst;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;4564;Fast dekke;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;8765;Vinterstengning;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;12845;Helt vinterstengt, fra dato;BETINGET
39;Rasteplass;9549;Vinterdriftsklasse;BETINGET
39;Rasteplass;12846;Helt vinterstengt, til dato;BETINGET
39;Rasteplass;9418;Dusj;OPSJONELL
39;Rasteplass;9417;Drikkevann;OPSJONELL
39;Rasteplass;9419;Strømuttak;OPSJONELL
39;Rasteplass;10343;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;11559;Tilleggsinformasjon;OPSJONELL
39;Rasteplass;11046;Prosjektreferanse;BETINGET
39;Rasteplass;12283;ProsjektInternObjekt_ID;BETINGET
39;Rasteplass;5819;Eier;BETINGET
39;Rasteplass;4565;Vedlikeholdsansvarlig;BETINGET
39;Rasteplass;8913;Utgår_Geometri, linje;HISTORISK
39;Rasteplass;5131;Geometri, flate;PÅKREVD_IKKE_ABSOLUTT
39;Rasteplass;10769;Utgår_Vinterstengning, dato;HISTORISK
40;Snuplass;220380;Assosierte Kommentar;IKKE_SATT
40;Snuplass;221411;Assosierte Dokumentasjon;IKKE_SATT
40;Snuplass;221645;Assosierte Tilstand/skade, punkt;IKKE_SATT
40;Snuplass;221736;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
40;Snuplass;9881;Type;PÅKREVD_IKKE_ABSOLUTT
40;Snuplass;1254;Spesialformål;BETINGET
40;Snuplass;1115;Utforming;PÅKREVD_IKKE_ABSOLUTT
40;Snuplass;4613;Dekketype;PÅKREVD_IKKE_ABSOLUTT
40;Snuplass;9880;Belyst;BETINGET
40;Snuplass;1356;Areal;BETINGET
40;Snuplass;9878;Lengde arm;BETINGET
40;Snuplass;9879;Bredde arm;BETINGET
40;Snuplass;1774;Kjøretøytype, dimensjonerende;OPSJONELL
40;Snuplass;10362;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
40;Snuplass;11560;Tilleggsinformasjon;OPSJONELL
40;Snuplass;11047;Prosjektreferanse;BETINGET
40;Snuplass;12284;ProsjektInternObjekt_ID;BETINGET
40;Snuplass;7988;Eier;BETINGET
40;Snuplass;8052;Vedlikeholdsansvarlig;BETINGET
40;Snuplass;4747;Geometri, punkt;OPSJONELL
40;Snuplass;10890;Geometri, flate;BETINGET
40;Snuplass;9428;Utgår_Geometri, linje;HISTORISK
41;Ferjeoppstillingsplass;220275;Assosierte Kommentar;IKKE_SATT
41;Ferjeoppstillingsplass;221412;Assosierte Dokumentasjon;IKKE_SATT
41;Ferjeoppstillingsplass;1804;Ferje til;PÅKREVD_IKKE_ABSOLUTT
41;Ferjeoppstillingsplass;2081;Antall oppstillingsfelt;PÅKREVD_IKKE_ABSOLUTT
41;Ferjeoppstillingsplass;10728;Lengde oppstillingsfelt, forflytningshemmede;PÅKREVD_IKKE_ABSOLUTT
41;Ferjeoppstillingsplass;10731;Lengde oppstillingsfelt, tunge kjøretøy;PÅKREVD_IKKE_ABSOLUTT
41;Ferjeoppstillingsplass;10732;Lengde oppstillingsfelt, personbil/kombinert;PÅKREVD_IKKE_ABSOLUTT
41;Ferjeoppstillingsplass;1806;Antall oppstillingspl. små kjt.;OPSJONELL
41;Ferjeoppstillingsplass;1357;Areal;OPSJONELL
41;Ferjeoppstillingsplass;10292;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
41;Ferjeoppstillingsplass;11561;Tilleggsinformasjon;OPSJONELL
41;Ferjeoppstillingsplass;11048;Prosjektreferanse;BETINGET
41;Ferjeoppstillingsplass;12285;ProsjektInternObjekt_ID;BETINGET
41;Ferjeoppstillingsplass;7989;Eier;BETINGET
41;Ferjeoppstillingsplass;8053;Vedlikeholdsansvarlig;BETINGET
41;Ferjeoppstillingsplass;4748;Geometri, punkt;BETINGET
41;Ferjeoppstillingsplass;9429;Utgår_Geometri, linje;HISTORISK
41;Ferjeoppstillingsplass;10966;Geometri, flate;BETINGET
41;Ferjeoppstillingsplass;1813;Utgår_Har parkeringsplass;HISTORISK
42;Kollektivknutepunkt;220303;Assosierte Kommentar;IKKE_SATT
42;Kollektivknutepunkt;221413;Assosierte Dokumentasjon;IKKE_SATT
42;Kollektivknutepunkt;222077;Assosierte Holdeplassutrustning;IKKE_SATT
42;Kollektivknutepunkt;222270;Assosierte Leskur;IKKE_SATT
42;Kollektivknutepunkt;222271;Assosierte Sykkelparkering;IKKE_SATT
42;Kollektivknutepunkt;222272;Assosierte Utemøbler;IKKE_SATT
42;Kollektivknutepunkt;222273;Assosierte Renovasjon;IKKE_SATT
42;Kollektivknutepunkt;222274;Assosierte Oppslagstavle for rutetabell;IKKE_SATT
42;Kollektivknutepunkt;222275;Assosierte Taktile indikatorer;IKKE_SATT
42;Kollektivknutepunkt;222276;Assosierte Parkeringsområde;IKKE_SATT
42;Kollektivknutepunkt;222277;Assosierte Gangadkomst;IKKE_SATT
42;Kollektivknutepunkt;222278;Assosierte Sanntidsinformasjon, kollektivtrafikk;IKKE_SATT
42;Kollektivknutepunkt;222279;Assosierte Kantstein;IKKE_SATT
42;Kollektivknutepunkt;222280;Assosierte Ladetårn;IKKE_SATT
42;Kollektivknutepunkt;1075;Navn;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;10956;NSR_Stopplace_ID;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;10588;Nivå;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;2026;Omstigning til buss;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;10596;Omstigning til trikk/bybane;BETINGET
42;Kollektivknutepunkt;2027;Omstigning til tog;BETINGET
42;Kollektivknutepunkt;2028;Omstigning til rutebåt;BETINGET
42;Kollektivknutepunkt;10256;Omstigning til ferje;BETINGET
42;Kollektivknutepunkt;10598;Omstigning til fly;BETINGET
42;Kollektivknutepunkt;2029;Omstigning til drosje;BETINGET
42;Kollektivknutepunkt;10593;Venterom;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;1803;Toalett;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;10594;Billettsalg;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;10595;Sykkelparkering;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;1814;Parkering;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;10597;Parkering for forflytningshemmede;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;10591;Sist verifisert;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;10592;Antall stoppunkt (test);OPSJONELL
42;Kollektivknutepunkt;10317;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;11562;Tilleggsinformasjon;OPSJONELL
42;Kollektivknutepunkt;11470;Prosjektreferanse;BETINGET
42;Kollektivknutepunkt;12286;ProsjektInternObjekt_ID;BETINGET
42;Kollektivknutepunkt;10589;Eier;BETINGET
42;Kollektivknutepunkt;10590;Vedlikeholdsansvarlig;BETINGET
42;Kollektivknutepunkt;4749;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
42;Kollektivknutepunkt;9430;Utgår_Geometri, linje;HISTORISK
42;Kollektivknutepunkt;12585;Geometri, flate;OPSJONELL
43;Parkeringsområde;220338;Assosierte Kommentar;IKKE_SATT
43;Parkeringsområde;221414;Assosierte Dokumentasjon;IKKE_SATT
43;Parkeringsområde;221646;Assosierte Tilstand/skade, punkt;IKKE_SATT
43;Parkeringsområde;1076;Navn;BETINGET
43;Parkeringsområde;1116;Type;PÅKREVD_IKKE_ABSOLUTT
43;Parkeringsområde;1255;Bruksområde;OPSJONELL
43;Parkeringsområde;5779;Innfartsparkering;PÅKREVD_IKKE_ABSOLUTT
43;Parkeringsområde;1775;Kjøretøytype, dimensjonerende;OPSJONELL
43;Parkeringsområde;1807;Antall parkeringsplasser små kjt.;PÅKREVD_IKKE_ABSOLUTT
43;Parkeringsområde;1818;Plasser reservert handikappede;PÅKREVD_IKKE_ABSOLUTT
43;Parkeringsområde;1817;Antall parkeringsplasser store kjt.;PÅKREVD_IKKE_ABSOLUTT
43;Parkeringsområde;1359;Areal;BETINGET
43;Parkeringsområde;9934;Avgift;OPSJONELL
43;Parkeringsområde;1815;Avgifts-/restriksjonsinfo;OPSJONELL
43;Parkeringsområde;9555;Vinterdriftsklasse;BETINGET
43;Parkeringsområde;9868;Brøyterodenummer;MINDRE_VIKTIG
43;Parkeringsområde;9869;Strørodenummer;MINDRE_VIKTIG
43;Parkeringsområde;10335;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
43;Parkeringsområde;11563;Tilleggsinformasjon;OPSJONELL
43;Parkeringsområde;11049;Prosjektreferanse;BETINGET
43;Parkeringsområde;12287;ProsjektInternObjekt_ID;BETINGET
43;Parkeringsområde;7990;Eier;BETINGET
43;Parkeringsområde;8054;Vedlikeholdsansvarlig;BETINGET
43;Parkeringsområde;4750;Geometri, punkt;OPSJONELL
43;Parkeringsområde;9431;Utgår_Geometri, linje;HISTORISK
43;Parkeringsområde;10891;Geometri, flate;BETINGET
44;Kontroll-/veieplass;220185;Assosierte Vekt;IKKE_SATT
44;Kontroll-/veieplass;220433;Assosierte Kommentar;IKKE_SATT
44;Kontroll-/veieplass;221415;Assosierte Dokumentasjon;IKKE_SATT
44;Kontroll-/veieplass;222232;Assosierte Skiltpunkt;IKKE_SATT
44;Kontroll-/veieplass;222233;Assosierte Signalpunkt;IKKE_SATT
44;Kontroll-/veieplass;222234;Assosierte Kamera;IKKE_SATT
44;Kontroll-/veieplass;222250;Assosierte Renovasjon;IKKE_SATT
44;Kontroll-/veieplass;222251;Assosierte Toalettanlegg;IKKE_SATT
44;Kontroll-/veieplass;222252;Assosierte Bygning;IKKE_SATT
44;Kontroll-/veieplass;1077;Navn;PÅKREVD_IKKE_ABSOLUTT
44;Kontroll-/veieplass;12586;Type;PÅKREVD_IKKE_ABSOLUTT
44;Kontroll-/veieplass;1117;Veiing;PÅKREVD_IKKE_ABSOLUTT
44;Kontroll-/veieplass;12587;Vekt tilgjengelig;BETINGET
44;Kontroll-/veieplass;1360;Areal;PÅKREVD_IKKE_ABSOLUTT
44;Kontroll-/veieplass;4522;Antall oppstillingsplasser, lange;PÅKREVD_IKKE_ABSOLUTT
44;Kontroll-/veieplass;9556;Vinterdriftsklasse;BETINGET
44;Kontroll-/veieplass;10319;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
44;Kontroll-/veieplass;11564;Tilleggsinformasjon;OPSJONELL
44;Kontroll-/veieplass;11050;Prosjektreferanse;BETINGET
44;Kontroll-/veieplass;12288;ProsjektInternObjekt_ID;BETINGET
44;Kontroll-/veieplass;7991;Eier;BETINGET
44;Kontroll-/veieplass;8055;Vedlikeholdsansvarlig;BETINGET
44;Kontroll-/veieplass;4751;Geometri, punkt;OPSJONELL
44;Kontroll-/veieplass;10963;Geometri, flate;BETINGET
45;Bomstasjon;220252;Assosierte Kommentar;IKKE_SATT
45;Bomstasjon;220956;Assosierte Bygning;IKKE_SATT
45;Bomstasjon;221416;Assosierte Dokumentasjon;IKKE_SATT
45;Bomstasjon;222200;Assosierte Skiltpunkt;IKKE_SATT
45;Bomstasjon;9390;Bomstasjonstype;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;10714;Navn bompengeanlegg (fra CS);PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;1078;Navn bomstasjon;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;9413;Vedtatt til år;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;10715;Link til bomstasjon;OPSJONELL
45;Bomstasjon;9414;Innkrevningsretning;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;9595;Bomstasjon_Id;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;11883;Operatør_Id;BETINGET
45;Bomstasjon;1820;Takst liten bil;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;1819;Takst stor bil;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;9409;Tidsdifferensiert takst;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;9410;Rushtidstakst liten bil;OPSJONELL
45;Bomstasjon;9411;Rushtidstakst stor bil;OPSJONELL
45;Bomstasjon;9407;Rushtid morgen, fra;OPSJONELL
45;Bomstasjon;9408;Rushtid morgen, til;OPSJONELL
45;Bomstasjon;9405;Rushtid ettermiddag, fra;OPSJONELL
45;Bomstasjon;9406;Rushtid ettermiddag, til;OPSJONELL
45;Bomstasjon;9412;Timesregel;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;10952;Timesregel, varighet;OPSJONELL
45;Bomstasjon;10951;Timesregel, passeringsgruppe;OPSJONELL
45;Bomstasjon;9404;Gratis gjennomkjøring ved HC-brikke;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;10271;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
45;Bomstasjon;11565;Tilleggsinformasjon;OPSJONELL
45;Bomstasjon;11051;Prosjektreferanse;BETINGET
45;Bomstasjon;12289;ProsjektInternObjekt_ID;BETINGET
45;Bomstasjon;7992;Eier;BETINGET
45;Bomstasjon;5799;Vedlikeholdsansvarlig;BETINGET
45;Bomstasjon;4752;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
46;Avkjørsel;220243;Assosierte Kommentar;IKKE_SATT
46;Avkjørsel;221417;Assosierte Dokumentasjon;IKKE_SATT
46;Avkjørsel;1256;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
46;Avkjørsel;1824;Primæraktivitet;OPSJONELL
46;Avkjørsel;1823;Avstand personaktivitet;OPSJONELL
46;Avkjørsel;1825;Stigning;OPSJONELL
46;Avkjørsel;1682;Bredde;OPSJONELL
46;Avkjørsel;1828;Dreneringsforhold;OPSJONELL
46;Avkjørsel;12051;Siktforhold;OPSJONELL
46;Avkjørsel;1822;Saksnummer;BETINGET
46;Avkjørsel;12048;Søknad mottatt dato;OPSJONELL
46;Avkjørsel;12050;Arkivreferanse, URL;OPSJONELL
46;Avkjørsel;10670;Vedtak;PÅKREVD_IKKE_ABSOLUTT
46;Avkjørsel;11444;Vedtaksdato;BETINGET
46;Avkjørsel;12049;Tillatelse gjelder til dato;OPSJONELL
46;Avkjørsel;11445;Kontrollert- og godkjentdato;BETINGET
46;Avkjørsel;10267;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
46;Avkjørsel;11566;Tilleggsinformasjon;OPSJONELL
46;Avkjørsel;7993;Eier;PÅKREVD_IKKE_ABSOLUTT
46;Avkjørsel;8056;Vedlikeholdsansvarlig;BETINGET
46;Avkjørsel;4753;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
47;Trafikklomme;220397;Assosierte Kommentar;IKKE_SATT
47;Trafikklomme;220945;Assosierte Dokumentasjon;IKKE_SATT
47;Trafikklomme;221691;Assosierte Tilstand/skade, strekning;IKKE_SATT
47;Trafikklomme;221718;Assosierte Tilstand/skade FU, strekning;IKKE_SATT
47;Trafikklomme;222263;Assosierte Skiltpunkt;IKKE_SATT
47;Trafikklomme;1257;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
47;Trafikklomme;3120;Navn;BETINGET
47;Trafikklomme;1362;Areal;BETINGET
47;Trafikklomme;1307;Lengde med full bredde;BETINGET
47;Trafikklomme;2239;Bredde;OPSJONELL
47;Trafikklomme;4612;Dekketype;PÅKREVD_IKKE_ABSOLUTT
47;Trafikklomme;3122;Belysning;PÅKREVD_IKKE_ABSOLUTT
47;Trafikklomme;4652;Vinteråpen;PÅKREVD_IKKE_ABSOLUTT
47;Trafikklomme;8317;Brøytet areal;OPSJONELL
47;Trafikklomme;9883;Spesielt parkeringsformål;BETINGET
47;Trafikklomme;1118;Utforming;OPSJONELL
47;Trafikklomme;10377;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
47;Trafikklomme;11567;Tilleggsinformasjon;OPSJONELL
47;Trafikklomme;11052;Prosjektreferanse;BETINGET
47;Trafikklomme;12290;ProsjektInternObjekt_ID;BETINGET
47;Trafikklomme;11960;Eier;BETINGET
47;Trafikklomme;3125;Vedlikeholdsansvarlig;BETINGET
47;Trafikklomme;4754;Geometri, punkt;OPSJONELL
47;Trafikklomme;5897;Utgår_Geometri, linje;HISTORISK
47;Trafikklomme;5900;Geometri, flate;BETINGET
47;Trafikklomme;3121;Utgår_Nummer;HISTORISK
48;Fortau;220235;Assosierte Breddemåling;IKKE_SATT
48;Fortau;220280;Assosierte Kommentar;IKKE_SATT
48;Fortau;220569;Assosierte Kantstein;IKKE_SATT
48;Fortau;221418;Assosierte Dokumentasjon;IKKE_SATT
48;Fortau;221692;Assosierte Tilstand/skade, strekning;IKKE_SATT
48;Fortau;222020;Assosierte Taktile indikatorer;IKKE_SATT
48;Fortau;222126;Assosierte Tilstand/skade, dekke;IKKE_SATT
48;Fortau;5637;Belegning;PÅKREVD_IKKE_ABSOLUTT
48;Fortau;10953;Belegning, detaljer;OPSJONELL
48;Fortau;2241;Bredde, gjennomsnitt;PÅKREVD_IKKE_ABSOLUTT
48;Fortau;10717;Bredde, punkthinder;BETINGET
48;Fortau;10718;Punkthinder;BETINGET
48;Fortau;11268;Lengde;BETINGET
48;Fortau;1830;Varmekabler;PÅKREVD_IKKE_ABSOLUTT
48;Fortau;12902;Vinterstengt;OPSJONELL
48;Fortau;10295;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
48;Fortau;11568;Tilleggsinformasjon;OPSJONELL
48;Fortau;11053;Prosjektreferanse;BETINGET
48;Fortau;12291;ProsjektInternObjekt_ID;BETINGET
48;Fortau;7994;Eier;BETINGET
48;Fortau;5638;Vedlikeholdsansvarlig;BETINGET
48;Fortau;12849;Vinterdriftsansvarlig;BETINGET
48;Fortau;4755;Geometri, linje;PÅKREVD_IKKE_ABSOLUTT
49;Trafikkøy;220019;Assosierte Grasdekker;IKKE_SATT
49;Trafikkøy;220400;Assosierte Kommentar;IKKE_SATT
49;Trafikkøy;220612;Assosierte Vegoppmerking, langsgående;IKKE_SATT
49;Trafikkøy;220635;Assosierte Kantstein;IKKE_SATT
49;Trafikkøy;220676;Assosierte Gjerde;IKKE_SATT
49;Trafikkøy;220925;Assosierte Busker;IKKE_SATT
49;Trafikkøy;220927;Assosierte Kunst/Utsmykking;IKKE_SATT
49;Trafikkøy;221084;Assosierte Blomsterbeplantning;IKKE_SATT
49;Trafikkøy;221419;Assosierte Dokumentasjon;IKKE_SATT
49;Trafikkøy;221693;Assosierte Tilstand/skade, strekning;IKKE_SATT
49;Trafikkøy;221719;Assosierte Tilstand/skade FU, strekning;IKKE_SATT
49;Trafikkøy;221859;Assosierte Trær;IKKE_SATT
49;Trafikkøy;222254;Assosierte Belegning;IKKE_SATT
49;Trafikkøy;1119;Type;PÅKREVD_IKKE_ABSOLUTT
49;Trafikkøy;2024;Utforming;PÅKREVD_IKKE_ABSOLUTT
49;Trafikkøy;2127;Belegning;PÅKREVD_IKKE_ABSOLUTT
49;Trafikkøy;8787;Belegning, overkjørbart areal;OPSJONELL
49;Trafikkøy;1363;Areal;BETINGET
49;Trafikkøy;8786;Areal, overkjørbart;PÅKREVD_IKKE_ABSOLUTT
49;Trafikkøy;10381;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
49;Trafikkøy;11569;Tilleggsinformasjon;OPSJONELL
49;Trafikkøy;11054;Prosjektreferanse;BETINGET
49;Trafikkøy;12292;ProsjektInternObjekt_ID;BETINGET
49;Trafikkøy;10858;FKB_ID;OPSJONELL
49;Trafikkøy;10768;Eier;BETINGET
49;Trafikkøy;8057;Vedlikeholdsansvarlig;BETINGET
49;Trafikkøy;4756;Geometri, punkt;OPSJONELL
49;Trafikkøy;8917;Utgår_Geometri, linje;HISTORISK
49;Trafikkøy;10716;Geometri, flate;BETINGET
57;Skjæring;220122;Assosierte Bergsikring;IKKE_SATT
57;Skjæring;220376;Assosierte Kommentar;IKKE_SATT
57;Skjæring;221420;Assosierte Dokumentasjon;IKKE_SATT
57;Skjæring;221762;Assosierte Plastring/Erosjonssikring;IKKE_SATT
57;Skjæring;221949;Assosierte Tilstand/skade, bergskjæring;IKKE_SATT
57;Skjæring;1121;Type;PÅKREVD_IKKE_ABSOLUTT
57;Skjæring;1311;Areal;OPSJONELL
57;Skjæring;9436;Høyde, middel;PÅKREVD_IKKE_ABSOLUTT
57;Skjæring;9437;Helning, bergskjæring;BETINGET
57;Skjæring;9438;Pall;BETINGET
57;Skjæring;9439;Bratt over bergskjæring;BETINGET
57;Skjæring;1870;Høyde, maksimal;PÅKREVD_IKKE_ABSOLUTT
57;Skjæring;9440;Nærmeste objekt til bergskjæring;BETINGET
57;Skjæring;4669;Bredde, gjennomsnitt;PÅKREVD_IKKE_ABSOLUTT
57;Skjæring;12094;Bergskjærings-ID;BETINGET
57;Skjæring;10360;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
57;Skjæring;11570;Tilleggsinformasjon;OPSJONELL
57;Skjæring;11055;Prosjektreferanse;BETINGET
57;Skjæring;12293;ProsjektInternObjekt_ID;BETINGET
57;Skjæring;11961;Eier;BETINGET
57;Skjæring;11995;Vedlikeholdsansvarlig;BETINGET
57;Skjæring;4760;Geometri, linje;BETINGET
57;Skjæring;10959;Geometri, flate;BETINGET
59;Fiberduk;200810;Assosiert Entreprenør;IKKE_SATT
59;Fiberduk;220276;Assosierte Kommentar;IKKE_SATT
